name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
ISP/페이북,kvp.jjy.MispAndroid320,False,False,2019-05-16 01:36:41.775,2019-05-16 01:36:52.549
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:36:52.603,2019-05-16 01:36:55.941
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:36:55.957,2019-05-16 01:37:15.012
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:37:15.024,2019-05-16 01:37:26.775
삼성 캡처,com.samsung.android.app.smartcapture,True,False,2019-05-16 01:37:26.792,2019-05-16 01:37:29.897
안드로이드 시스템,android,True,False,2019-05-16 01:37:29.915,2019-05-16 01:37:33.248
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:33.292,2019-05-16 01:37:33.787
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:33.862,2019-05-16 01:37:33.895
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:33.949,2019-05-16 01:37:35.768
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:35.805,2019-05-16 01:37:35.889
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:35.992,2019-05-16 01:37:37.792
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:37:37.813,2019-05-16 01:37:39.608
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:37:39.669,2019-05-16 01:37:41.481
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:37:41.499,2019-05-16 01:37:51.649
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:51.683,2019-05-16 01:37:51.927
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:51.952,2019-05-16 01:37:51.975
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:52.003,2019-05-16 01:37:55.550
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:55.577,2019-05-16 01:37:55.638
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:55.671,2019-05-16 01:37:58.759
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:58.789,2019-05-16 01:37:58.852
카카오톡,com.kakao.talk,False,False,2019-05-16 01:37:58.917,2019-05-16 01:37:59.988
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:38:00.017,2019-05-16 01:38:00.802
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:38:00.833,2019-05-16 01:38:01.501
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:38:01.515,2019-05-16 01:38:02.087
CGV,com.cgv.android.movieapp,False,False,2019-05-16 01:38:02.095,2019-05-16 01:38:02.114
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:38:02.130,2019-05-16 01:38:04.701
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:38:28.523,2019-05-16 01:38:29.971
Melon,com.iloen.melon,False,False,2019-05-16 01:38:29.998,2019-05-16 01:39:36.648
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:39:36.670,2019-05-16 01:39:38.351
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:38.375,2019-05-16 01:39:38.407
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:39:38.426,2019-05-16 01:39:38.451
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:38.484,2019-05-16 01:39:38.743
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:38.752,2019-05-16 01:39:38.776
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:38.796,2019-05-16 01:39:41.313
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:41.329,2019-05-16 01:39:44.642
카카오톡,com.kakao.talk,False,False,2019-05-16 01:39:44.655,2019-05-16 01:41:59.395
카카오톡,com.kakao.talk,False,False,2019-05-16 01:41:59.415,2019-05-16 01:45:35.702
카카오톡,com.kakao.talk,False,False,2019-05-16 01:45:35.724,2019-05-16 01:45:37.477
카카오톡,com.kakao.talk,False,False,2019-05-16 01:45:37.492,2019-05-16 01:45:39.346
카카오톡,com.kakao.talk,False,False,2019-05-16 01:45:39.361,2019-05-16 01:45:58.645
카카오톡,com.kakao.talk,False,False,2019-05-16 01:45:58.666,2019-05-16 01:45:59.593
카카오톡,com.kakao.talk,False,False,2019-05-16 01:45:59.608,2019-05-16 01:46:01.165
카카오톡,com.kakao.talk,False,False,2019-05-16 01:46:01.179,2019-05-16 01:46:12.220
삼성 캡처,com.samsung.android.app.smartcapture,True,False,2019-05-16 01:46:12.241,2019-05-16 01:46:21.107
카카오톡,com.kakao.talk,False,False,2019-05-16 01:46:21.244,2019-05-16 01:46:26.690
삼성 캡처,com.samsung.android.app.smartcapture,True,False,2019-05-16 01:46:26.713,2019-05-16 01:46:35.271
카카오톡,com.kakao.talk,False,False,2019-05-16 01:46:35.365,2019-05-16 01:46:48.108
카카오톡,com.kakao.talk,False,False,2019-05-16 01:46:48.129,2019-05-16 01:46:51.977
카카오톡,com.kakao.talk,False,False,2019-05-16 01:46:51.991,2019-05-16 01:47:10.456
카카오톡,com.kakao.talk,False,False,2019-05-16 01:47:10.488,2019-05-16 01:47:11.474
카카오톡,com.kakao.talk,False,False,2019-05-16 01:47:11.486,2019-05-16 01:47:13.334
카카오톡,com.kakao.talk,False,False,2019-05-16 01:47:13.355,2019-05-16 01:47:14.208
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 01:47:14.245,2019-05-16 01:49:09.405
카카오톡,com.kakao.talk,False,False,2019-05-16 02:08:54.094,2019-05-16 02:08:54.101
카카오톡,com.kakao.talk,False,False,2019-05-16 02:08:54.203,2019-05-16 02:08:54.206
카카오톡,com.kakao.talk,False,False,2019-05-16 02:08:54.274,2019-05-16 02:08:54.277
카카오톡,com.kakao.talk,False,False,2019-05-16 02:08:54.603,2019-05-16 02:10:33.843
카카오톡,com.kakao.talk,False,False,2019-05-16 02:10:33.878,2019-05-16 02:10:33.925
카카오톡,com.kakao.talk,False,False,2019-05-16 02:10:33.976,2019-05-16 02:10:38.478
카카오톡,com.kakao.talk,False,False,2019-05-16 02:10:38.492,2019-05-16 02:11:33.269
카카오톡,com.kakao.talk,False,False,2019-05-16 02:11:33.288,2019-05-16 02:11:34.416
카카오톡,com.kakao.talk,False,False,2019-05-16 02:11:34.430,2019-05-16 02:11:37.070
카카오톡,com.kakao.talk,False,False,2019-05-16 02:11:37.095,2019-05-16 02:11:38.457
카카오톡,com.kakao.talk,False,False,2019-05-16 02:11:38.470,2019-05-16 02:12:20.000
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:20.023,2019-05-16 02:12:21.503
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:21.521,2019-05-16 02:12:35.627
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:35.645,2019-05-16 02:12:38.349
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:38.365,2019-05-16 02:12:42.093
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:42.119,2019-05-16 02:12:43.199
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:43.217,2019-05-16 02:12:55.991
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:56.018,2019-05-16 02:12:56.903
카카오톡,com.kakao.talk,False,False,2019-05-16 02:12:56.919,2019-05-16 02:13:22.864
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:22.890,2019-05-16 02:13:23.929
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:23.943,2019-05-16 02:13:26.008
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:26.034,2019-05-16 02:13:27.235
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:27.247,2019-05-16 02:13:28.590
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:28.608,2019-05-16 02:13:29.697
카카오톡,com.kakao.talk,False,False,2019-05-16 02:13:29.710,2019-05-16 02:13:30.769
