name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:05:48.569,2019-05-16 00:05:51.831
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:51.873,2019-05-16 00:05:51.914
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:52.022,2019-05-16 00:05:52.063
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:52.090,2019-05-16 00:05:52.175
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:52.409,2019-05-16 00:05:53.730
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:53.747,2019-05-16 00:05:54.640
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:54.652,2019-05-16 00:06:02.387
카카오톡,com.kakao.talk,False,False,2019-05-16 00:12:31.859,2019-05-16 00:12:31.887
카카오톡,com.kakao.talk,False,False,2019-05-16 00:12:31.939,2019-05-16 00:12:33.178
카카오톡,com.kakao.talk,False,False,2019-05-16 00:12:33.192,2019-05-16 00:13:24.879
시계,com.sec.android.app.clockpackage,True,True,2019-05-16 00:19:58.717,2019-05-16 00:19:58.724
시계,com.sec.android.app.clockpackage,True,True,2019-05-16 00:19:59.425,2019-05-16 00:20:11.445
카카오톡,com.kakao.talk,False,False,2019-05-16 00:20:11.510,2019-05-16 00:20:11.520
카카오톡,com.kakao.talk,False,False,2019-05-16 00:20:11.579,2019-05-16 00:20:11.582
카카오톡,com.kakao.talk,False,False,2019-05-16 00:20:13.541,2019-05-16 00:20:14.974
카카오톡,com.kakao.talk,False,False,2019-05-16 00:20:14.990,2019-05-16 00:20:25.958
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:20:25.974,2019-05-16 00:20:27.831
캘린더,com.samsung.android.calendar,True,True,2019-05-16 00:20:27.865,2019-05-16 00:20:34.291
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:20:34.303,2019-05-16 00:20:43.643
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:33:25.225,2019-05-16 00:37:03.510
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:37:03.544,2019-05-16 00:37:05.000
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:37:05.011,2019-05-16 00:37:09.399
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:37:09.410,2019-05-16 00:38:16.470
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:38:16.500,2019-05-16 00:39:19.709
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:39:19.719,2019-05-16 00:39:50.973
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:39:50.988,2019-05-16 00:39:53.931
Logger,iclab.kaist.ac.kr.msband_logger,False,False,2019-05-16 00:39:53.964,2019-05-16 00:39:54.349
패키지 설치 프로그램,com.google.android.packageinstaller,True,False,2019-05-16 00:39:54.474,2019-05-16 00:39:54.632
Logger,iclab.kaist.ac.kr.msband_logger,False,False,2019-05-16 00:39:54.661,2019-05-16 00:39:57.744
접근성,com.samsung.accessibility,True,False,2019-05-16 00:39:57.809,2019-05-16 00:39:59.564
설정,com.android.settings,True,False,2019-05-16 00:39:59.612,2019-05-16 00:40:00.886
설정,com.android.settings,True,False,2019-05-16 00:40:00.895,2019-05-16 00:40:07.208
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:40:07.219,2019-05-16 00:42:35.542
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:42:35.567,2019-05-16 00:45:54.091
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:54.133,2019-05-16 00:45:54.172
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:54.303,2019-05-16 00:45:54.334
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:54.361,2019-05-16 00:45:54.471
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:54.758,2019-05-16 00:45:56.128
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:56.147,2019-05-16 00:45:57.462
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:57.471,2019-05-16 00:45:57.999
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:58.008,2019-05-16 00:45:58.904
카카오톡,com.kakao.talk,False,False,2019-05-16 00:45:58.914,2019-05-16 00:46:05.590
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:46:05.609,2019-05-16 00:46:09.776
카메라,com.sec.android.app.camera,True,False,2019-05-16 00:46:09.806,2019-05-16 00:47:39.434
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:47:39.458,2019-05-16 00:47:45.056
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:47:45.085,2019-05-16 00:47:46.774
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:47:46.788,2019-05-16 00:47:48.363
빅스비 보이스,com.samsung.android.bixby.agent,True,True,2019-05-16 00:47:48.406,2019-05-16 00:47:48.707
빅스비 보이스,com.samsung.android.bixby.agent,True,True,2019-05-16 00:49:28.963,2019-05-16 00:49:30.906
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:49:30.925,2019-05-16 00:49:33.954
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:34.023,2019-05-16 00:49:34.087
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:34.234,2019-05-16 00:49:34.273
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:34.311,2019-05-16 00:49:34.401
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:34.650,2019-05-16 00:49:36.003
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:36.074,2019-05-16 00:49:37.550
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:37.563,2019-05-16 00:49:49.542
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:49.559,2019-05-16 00:49:51.045
카카오톡,com.kakao.talk,False,False,2019-05-16 00:49:51.056,2019-05-16 00:50:47.931
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:50:47.953,2019-05-16 00:50:57.202
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:50:57.217,2019-05-16 00:51:05.570
Paco,com.pacoapp.paco,False,False,2019-05-16 00:51:05.600,2019-05-16 00:51:07.332
Paco,com.pacoapp.paco,False,False,2019-05-16 00:51:07.341,2019-05-16 00:51:47.188
Paco,com.pacoapp.paco,False,False,2019-05-16 00:51:47.205,2019-05-16 00:51:49.626
Paco,com.pacoapp.paco,False,False,2019-05-16 00:51:49.635,2019-05-16 00:52:02.494
One UI 홈,com.sec.android.app.launcher,True,True,2019-05-16 00:52:02.508,2019-05-16 00:52:08.791
카카오톡,com.kakao.talk,False,False,2019-05-16 00:52:08.828,2019-05-16 00:52:08.866
카카오톡,com.kakao.talk,False,False,2019-05-16 00:52:08.881,2019-05-16 00:52:08.912
카카오톡,com.kakao.talk,False,False,2019-05-16 00:52:08.971,2019-05-16 00:52:11.064
