name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
카카오톡,com.kakao.talk,False,False,2019-04-30 00:02:20.464,2019-04-30 00:02:23.638
카카오톡,com.kakao.talk,False,False,2019-04-30 00:02:23.648,2019-04-30 00:02:24.745
카카오톡,com.kakao.talk,False,False,2019-04-30 00:02:24.753,2019-04-30 00:02:26.566
카카오톡,com.kakao.talk,False,False,2019-04-30 00:05:03.300,2019-04-30 00:05:04.950
카카오톡,com.kakao.talk,False,False,2019-04-30 00:05:04.965,2019-04-30 00:05:48.246
카카오톡,com.kakao.talk,False,False,2019-04-30 00:05:48.261,2019-04-30 00:05:50.119
카카오톡,com.kakao.talk,False,False,2019-04-30 00:05:50.131,2019-04-30 00:05:57.420
카카오톡,com.kakao.talk,False,False,2019-04-30 00:05:57.436,2019-04-30 00:05:58.025
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:05:58.061,2019-04-30 00:05:59.534
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:52:41.315,2019-04-30 00:52:51.889
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:51.922,2019-04-30 00:52:52.108
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:52.116,2019-04-30 00:52:52.137
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:52.155,2019-04-30 00:52:54.598
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:52:54.633,2019-04-30 00:52:57.737
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:57.771,2019-04-30 00:52:57.943
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:57.950,2019-04-30 00:52:57.971
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:57.989,2019-04-30 00:52:58.982
카카오톡,com.kakao.talk,False,False,2019-04-30 00:52:59.001,2019-04-30 00:53:14.756
카카오톡,com.kakao.talk,False,False,2019-04-30 00:53:14.773,2019-04-30 00:53:21.925
카카오톡,com.kakao.talk,False,False,2019-04-30 00:53:21.949,2019-04-30 00:53:42.740
카카오톡,com.kakao.talk,False,False,2019-04-30 00:53:42.756,2019-04-30 00:53:43.944
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:53:43.973,2019-04-30 00:53:48.243
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:11:58.710,2019-04-30 01:12:08.881
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:15:15.609,2019-04-30 01:15:16.824
카카오톡,com.kakao.talk,False,False,2019-04-30 01:15:16.876,2019-04-30 01:15:17.079
카카오톡,com.kakao.talk,False,False,2019-04-30 01:15:17.087,2019-04-30 01:15:17.108
카카오톡,com.kakao.talk,False,False,2019-04-30 01:15:17.128,2019-04-30 01:15:18.293
카카오톡,com.kakao.talk,False,False,2019-04-30 01:15:18.415,2019-04-30 01:15:20.534
카카오톡,com.kakao.talk,False,False,2019-04-30 01:15:20.550,2019-04-30 01:15:22.245
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:15:22.289,2019-04-30 01:15:23.338
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:22:45.158,2019-04-30 01:22:57.626
Paco,com.pacoapp.paco,False,False,2019-04-30 01:22:57.653,2019-04-30 01:22:59.579
Paco,com.pacoapp.paco,False,False,2019-04-30 01:22:59.587,2019-04-30 01:23:04.304
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:04.331,2019-04-30 01:23:12.781
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:12.788,2019-04-30 01:23:28.049
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:28.065,2019-04-30 01:23:28.904
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:28.911,2019-04-30 01:23:51.772
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:51.786,2019-04-30 01:23:56.334
Paco,com.pacoapp.paco,False,False,2019-04-30 01:23:56.345,2019-04-30 01:24:01.481
Paco,com.pacoapp.paco,False,False,2019-04-30 01:24:01.497,2019-04-30 01:24:02.163
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:24:02.192,2019-04-30 01:24:09.448
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:24:09.472,2019-04-30 01:24:10.903
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:24:10.910,2019-04-30 01:24:18.091
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:24:18.113,2019-04-30 01:24:19.923
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:24:19.935,2019-04-30 01:28:22.994
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:23.009,2019-04-30 01:28:40.808
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:40.824,2019-04-30 01:28:43.227
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:43.246,2019-04-30 01:28:43.701
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:43.717,2019-04-30 01:28:44.583
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:44.594,2019-04-30 01:28:46.015
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:28:46.027,2019-04-30 01:33:14.928
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:38:20.547,2019-04-30 01:38:27.506
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:38:27.518,2019-04-30 01:39:04.386
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:39:04.426,2019-04-30 01:44:12.237
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:44:12.247,2019-04-30 01:45:03.786
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:45:03.810,2019-04-30 01:45:04.128
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:45:04.149,2019-04-30 01:45:04.538
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:45:04.552,2019-04-30 01:45:06.130
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:45:06.139,2019-04-30 01:45:07.018
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-04-30 01:45:07.034,2019-04-30 01:45:10.535
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:45:10.568,2019-04-30 01:45:12.224
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:12.241,2019-04-30 01:45:12.274
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:12.302,2019-04-30 01:45:12.332
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:12.366,2019-04-30 01:45:15.398
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:15.416,2019-04-30 01:45:15.476
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:15.519,2019-04-30 01:45:17.916
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:17.928,2019-04-30 01:45:22.166
카카오톡,com.kakao.talk,False,False,2019-04-30 01:45:22.184,2019-04-30 01:45:23.805
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:45:23.843,2019-04-30 01:45:25.607
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:51:07.089,2019-04-30 01:51:09.566
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:09.588,2019-04-30 01:51:09.613
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:09.633,2019-04-30 01:51:09.654
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:09.674,2019-04-30 01:51:23.755
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:23.773,2019-04-30 01:51:23.820
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:23.862,2019-04-30 01:51:25.344
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:10.918,2019-04-30 01:53:12.643
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:12.654,2019-04-30 01:53:14.056
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:14.073,2019-04-30 01:53:14.453
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:53:14.481,2019-04-30 01:53:15.888
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-04-30 01:53:15.913,2019-04-30 01:53:42.494
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:42.533,2019-04-30 01:53:42.562
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:42.587,2019-04-30 01:53:42.614
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:42.654,2019-04-30 01:53:50.367
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:50.391,2019-04-30 01:53:50.429
카카오톡,com.kakao.talk,False,False,2019-04-30 01:53:50.470,2019-04-30 01:53:51.243
