name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
카카오톡,com.kakao.talk,False,False,2019-05-16 00:21:19.970,2019-05-16 00:21:25.050
카카오톡,com.kakao.talk,False,False,2019-05-16 00:21:25.061,2019-05-16 00:21:30.044
카카오톡,com.kakao.talk,False,False,2019-05-16 00:24:53.729,2019-05-16 00:24:55.527
카카오톡,com.kakao.talk,False,False,2019-05-16 00:24:55.540,2019-05-16 00:25:01.576
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:25:01.594,2019-05-16 00:25:03.098
카카오톡,com.kakao.talk,False,False,2019-05-16 00:25:03.158,2019-05-16 00:25:03.716
카카오톡,com.kakao.talk,False,False,2019-05-16 00:25:03.727,2019-05-16 00:25:14.468
카카오톡,com.kakao.talk,False,False,2019-05-16 00:25:14.485,2019-05-16 00:25:15.110
카카오톡,com.kakao.talk,False,False,2019-05-16 00:25:15.121,2019-05-16 00:25:46.290
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:25:46.306,2019-05-16 00:25:49.786
Facebook,com.facebook.katana,False,False,2019-05-16 00:25:49.831,2019-05-16 00:27:01.562
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:27:01.578,2019-05-16 00:27:02.050
카카오톡,com.kakao.talk,False,False,2019-05-16 00:27:02.087,2019-05-16 00:27:02.984
카카오톡,com.kakao.talk,False,False,2019-05-16 00:27:02.992,2019-05-16 00:27:10.827
카카오톡,com.kakao.talk,False,False,2019-05-16 00:27:10.842,2019-05-16 00:29:35.019
카카오톡,com.kakao.talk,False,False,2019-05-16 00:29:35.037,2019-05-16 00:29:43.464
카카오톡,com.kakao.talk,False,False,2019-05-16 00:29:43.484,2019-05-16 00:30:28.089
카카오톡,com.kakao.talk,False,False,2019-05-16 00:30:28.103,2019-05-16 00:30:29.455
카카오톡,com.kakao.talk,False,False,2019-05-16 00:30:29.467,2019-05-16 00:30:40.010
카카오톡,com.kakao.talk,False,False,2019-05-16 00:30:56.790,2019-05-16 00:30:58.498
카카오톡,com.kakao.talk,False,False,2019-05-16 00:30:58.512,2019-05-16 00:31:00.756
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:31:00.797,2019-05-16 00:31:01.564
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-16 00:31:01.595,2019-05-16 00:32:43.227
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:32:43.254,2019-05-16 00:32:43.916
카카오톡,com.kakao.talk,False,False,2019-05-16 00:32:43.968,2019-05-16 00:32:44.200
카카오톡,com.kakao.talk,False,False,2019-05-16 00:32:44.208,2019-05-16 00:32:44.233
카카오톡,com.kakao.talk,False,False,2019-05-16 00:32:44.257,2019-05-16 00:32:52.721
카카오톡,com.kakao.talk,False,False,2019-05-16 00:32:52.738,2019-05-16 00:34:30.616
One UI 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:34:30.637,2019-05-16 00:34:32.279
Instagram,com.instagram.android,False,False,2019-05-16 00:34:32.312,2019-05-16 00:34:40.219
