timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557274070850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557250941481,True,20494
1557274070850,ABC Logger,1557246061116,kaist.iclab.abclogger,False,1557194987268,1557246158567,False,139937
1557274070850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557274070850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557274070850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557274070850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557274070850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557274070850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557274070850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557274070850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557274070850,카톡 프리뷰,1557274268652,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557274268652,False,618294
1557274070850,Gmail,1557272091949,com.google.android.gm,True,1557194987268,1557273481936,True,294135
1557274070850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557247483781,True,70
1557274070850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557274495351,False,475470
1557274070850,Dropsync,1557274461198,com.ttxapps.dropsync,False,1557194987268,1557274461198,False,215199
1557274070850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557274070850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557274070850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557250941527,False,20235
1557274070850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557243662066,False,433185
1557274070850,시계,1557274680693,com.sec.android.app.clockpackage,True,1557194987268,1557274680693,True,359243
1557274070850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557254542322,False,178455
1557274070850,Chrome,1557246301603,com.android.chrome,True,1557194987268,1557246304891,True,1768653
1557274070850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557274070850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557274831364,True,35140
1557274070850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557274070850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557274070850,Samsung Experience 홈,1557274508546,com.sec.android.app.launcher,True,1557194987268,1557274508546,False,1543602
1557274070850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557274070850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557274070850,설정,1557245702823,com.android.settings,True,1557194987268,1557263734437,False,463541
1557274070850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557274250050,True,244258
1557274070850,카카오톡,1557246293619,com.kakao.talk,False,1557194987268,1557246293619,False,1371437
1557274070850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557243662066,False,261058
1557274070850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557274070850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557274370850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557274370850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557274370850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557250941481,True,20494
1557274370850,ABC Logger,1557246061116,kaist.iclab.abclogger,False,1557194987268,1557246158567,False,139937
1557274370850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557274370850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557274370850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557274370850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557274370850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557274370850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557274370850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557274370850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557274370850,카톡 프리뷰,1557274268652,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557274268652,False,618294
1557274370850,Gmail,1557272091949,com.google.android.gm,True,1557194987268,1557273481936,True,294135
1557274370850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557247483781,True,70
1557274370850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557274495351,False,475470
1557274370850,Dropsync,1557274461198,com.ttxapps.dropsync,False,1557194987268,1557274461198,False,215199
1557274370850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557274370850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557274370850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557250941527,False,20235
1557274370850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557243662066,False,433185
1557274370850,시계,1557274680693,com.sec.android.app.clockpackage,True,1557194987268,1557274680693,True,359243
1557274370850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557254542322,False,178455
1557274370850,Chrome,1557246301603,com.android.chrome,True,1557194987268,1557246304891,True,1768653
1557274370850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557274370850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557274831364,True,35140
1557274370850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557274370850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557274370850,Samsung Experience 홈,1557274508546,com.sec.android.app.launcher,True,1557194987268,1557274508546,False,1543602
1557274370850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557274370850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557274370850,설정,1557245702823,com.android.settings,True,1557194987268,1557263734437,False,463541
1557274370850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557274250050,True,244258
1557274370850,카카오톡,1557246293619,com.kakao.talk,False,1557194987268,1557246293619,False,1371437
1557274370850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557243662066,False,261058
1557274370850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557274370850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557274670850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557274670850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557274670850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557250941481,True,20494
1557274670850,ABC Logger,1557246061116,kaist.iclab.abclogger,False,1557194987268,1557246158567,False,139937
1557274670850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557274670850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557274670850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557274670850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557274670850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557274670850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557274670850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557274670850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557274670850,카톡 프리뷰,1557274268652,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557274268652,False,618294
1557274670850,Gmail,1557272091949,com.google.android.gm,True,1557194987268,1557273481936,True,294135
1557274670850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557247483781,True,70
1557274670850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557274495351,False,475470
1557274670850,Dropsync,1557274461198,com.ttxapps.dropsync,False,1557194987268,1557274461198,False,215199
1557274670850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557274670850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557274670850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557250941527,False,20235
1557274670850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557243662066,False,433185
1557274670850,시계,1557274680693,com.sec.android.app.clockpackage,True,1557194987268,1557274680693,True,359243
1557274670850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557254542322,False,178455
1557274670850,Chrome,1557246301603,com.android.chrome,True,1557194987268,1557246304891,True,1768653
1557274670850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557274670850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557274831364,True,35140
1557274670850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557274670850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557274670850,Samsung Experience 홈,1557274508546,com.sec.android.app.launcher,True,1557194987268,1557274508546,False,1543602
1557274670850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557274670850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557274670850,설정,1557245702823,com.android.settings,True,1557194987268,1557263734437,False,463541
1557274670850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557274250050,True,244258
1557274670850,카카오톡,1557246293619,com.kakao.talk,False,1557194987268,1557246293619,False,1371437
1557274670850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557243662066,False,261058
1557274670850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557274670850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557274970850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557274970850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557274970850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557276199254,True,20494
1557274970850,ABC Logger,1557276143959,kaist.iclab.abclogger,False,1557194987268,1557276143959,False,139937
1557274970850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557274970850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557274970850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557274970850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557274970850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557274970850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557274970850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557274970850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557274970850,카톡 프리뷰,1557276614914,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557276614914,False,625346
1557274970850,Gmail,1557276317191,com.google.android.gm,True,1557194987268,1557276317191,True,457966
1557274970850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557276088928,True,70
1557274970850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557276360735,False,475470
1557274970850,Dropsync,1557276309790,com.ttxapps.dropsync,False,1557194987268,1557276309790,False,215199
1557274970850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557274970850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557274970850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557276360736,False,20235
1557274970850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557276360737,False,433185
1557274970850,시계,1557276139138,com.sec.android.app.clockpackage,True,1557194987268,1557276139138,True,400793
1557274970850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557276360738,False,178455
1557274970850,Chrome,1557276602816,com.android.chrome,True,1557194987268,1557276602816,True,2052326
1557274970850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557274970850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557276693648,True,35140
1557274970850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557274970850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557274970850,Samsung Experience 홈,1557276319115,com.sec.android.app.launcher,True,1557194987268,1557276319115,False,1931692
1557274970850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557274970850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557274970850,설정,1557245702823,com.android.settings,True,1557194987268,1557276139728,False,463541
1557274970850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557276339908,True,244258
1557274970850,카카오톡,1557276153294,com.kakao.talk,False,1557194987268,1557276153294,False,1431124
1557274970850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557276360761,False,261058
1557274970850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557274970850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557275270850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557275270850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557275270850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557276199254,True,20494
1557275270850,ABC Logger,1557276143959,kaist.iclab.abclogger,False,1557194987268,1557276143959,False,139937
1557275270850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557275270850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557275270850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557275270850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557275270850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557275270850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557275270850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557275270850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557275270850,카톡 프리뷰,1557276614914,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557276614914,False,625346
1557275270850,Gmail,1557276317191,com.google.android.gm,True,1557194987268,1557276317191,True,457966
1557275270850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557276088928,True,70
1557275270850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557276360735,False,475470
1557275270850,Dropsync,1557276309790,com.ttxapps.dropsync,False,1557194987268,1557276309790,False,215199
1557275270850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557275270850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557275270850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557276360736,False,20235
1557275270850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557276360737,False,433185
1557275270850,시계,1557276139138,com.sec.android.app.clockpackage,True,1557194987268,1557276139138,True,400793
1557275270850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557276360738,False,178455
1557275270850,Chrome,1557276602816,com.android.chrome,True,1557194987268,1557276602816,True,2052326
1557275270850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557275270850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557276693648,True,35140
1557275270850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557275270850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557275270850,Samsung Experience 홈,1557276319115,com.sec.android.app.launcher,True,1557194987268,1557276319115,False,1931692
1557275270850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557275270850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557275270850,설정,1557245702823,com.android.settings,True,1557194987268,1557276139728,False,463541
1557275270850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557276339908,True,244258
1557275270850,카카오톡,1557276153294,com.kakao.talk,False,1557194987268,1557276153294,False,1431124
1557275270850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557276360761,False,261058
1557275270850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557275270850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557275570850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557275570850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557275570850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557276199254,True,20494
1557275570850,ABC Logger,1557276143959,kaist.iclab.abclogger,False,1557194987268,1557276143959,False,139937
1557275570850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557275570850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557275570850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557275570850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557275570850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557275570850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557275570850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557275570850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557275570850,카톡 프리뷰,1557276614914,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557276614914,False,625346
1557275570850,Gmail,1557276317191,com.google.android.gm,True,1557194987268,1557276317191,True,457966
1557275570850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557276088928,True,70
1557275570850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557276360735,False,475470
1557275570850,Dropsync,1557276309790,com.ttxapps.dropsync,False,1557194987268,1557276309790,False,215199
1557275570850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557275570850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557275570850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557276360736,False,20235
1557275570850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557276360737,False,433185
1557275570850,시계,1557276139138,com.sec.android.app.clockpackage,True,1557194987268,1557276139138,True,400793
1557275570850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557276360738,False,178455
1557275570850,Chrome,1557276602816,com.android.chrome,True,1557194987268,1557276602816,True,2052326
1557275570850,패키지 설치 프로그램,1557244047692,com.google.android.packageinstaller,True,1557194987268,1557244130813,False,58352
1557275570850,Google Play 서비스,1557201736836,com.google.android.gms,True,1557194987268,1557276693648,True,35140
1557275570850,에브리타임,1557273916518,com.everytime.v2,False,1557194987268,1557273916518,False,729
1557275570850,내 파일,1557201333035,com.sec.android.app.myfiles,True,1557194987268,1557246158569,False,70652
1557275570850,Samsung Experience 홈,1557276319115,com.sec.android.app.launcher,True,1557194987268,1557276319115,False,1931692
1557275570850,전화,1557225413634,com.samsung.android.dialer,True,1557194987268,1557225413634,True,316264
1557275570850,Logger,1557242225204,iclab.kaist.ac.kr.msband_logger,False,1557194987268,1557247279389,False,53708
1557275570850,설정,1557245702823,com.android.settings,True,1557194987268,1557276139728,False,463541
1557275570850,디바이스 케어,1557244019280,com.samsung.android.lool,True,1557194987268,1557276339908,True,244258
1557275570850,카카오톡,1557276153294,com.kakao.talk,False,1557194987268,1557276153294,False,1431124
1557275570850,원터치개인,1557238268676,com.wooribank.pib.smart,False,1557194987268,1557276360761,False,261058
1557275570850,카메라,1557274508223,com.sec.android.app.camera,True,1557194987268,1557274508223,False,15562
1557275570850,연락처,1557223962450,com.samsung.android.contacts,True,1557194987268,1557223962450,True,3331
1557275870850,YouTube,1557247407604,com.google.android.youtube,True,1557194987268,1557269124866,True,1372282
1557275870850,직방,1557247465299,com.chbreeze.jikbang4a,False,1557194987268,1557272725959,False,613533
1557275870850,캘린더,1557224366387,com.samsung.android.calendar,True,1557194987268,1557276199254,True,20494
1557275870850,ABC Logger,1557276143959,kaist.iclab.abclogger,False,1557194987268,1557276143959,False,139937
1557275870850,Puffin,1557246038350,com.cloudmosa.puffinFree,False,1557194987268,1557250941507,False,1865525
1557275870850,전화,1557228649791,com.samsung.android.incallui,True,1557194987268,1557229052269,False,888815
1557275870850,MTP 애플리케이션,1557201079061,com.samsung.android.MtpApplication,True,1557194987268,1557201079061,False,1788
1557275870850,Polar Beat,1557242303531,fi.polar.beat,False,1557194987268,1557272725981,False,235941
1557275870850,Google Play 스토어,1557228359592,com.android.vending,True,1557194987268,1557246304429,True,257771
1557275870850,안드로이드 시스템,1557201071140,android,True,1557194987268,1557201071140,False,7865
1557275870850,러브데이,1557218368432,com.wonderabbit.lovedays,False,1557194987268,1557225313553,False,2676
1557275870850,메시지,1557229052408,com.samsung.android.messaging,True,1557194987268,1557229052408,True,209526
1557275870850,카톡 프리뷰,1557276614914,com.taeyoung.jimoon.kakaopreview,False,1557194987268,1557276614914,False,625346
1557275870850,Gmail,1557276317191,com.google.android.gm,True,1557194987268,1557276317191,True,457966
1557275870850,빅스비 보이스,1557247483781,com.samsung.android.bixby.agent,True,1557194987268,1557276088928,True,70
1557275870850,Microsoft Health,1557243871443,com.microsoft.kapp,False,1557194987268,1557276360735,False,475470
1557275870850,Dropsync,1557276309790,com.ttxapps.dropsync,False,1557194987268,1557276309790,False,215199
1557275870850,갤러리,1557229591684,com.sec.android.gallery3d,True,1557194987268,1557240056897,True,19021
1557275870850,접근성,1557243885634,com.samsung.accessibility,True,1557194987268,1557243885634,False,45813
1557275870850,Samsung Music,1557244723390,com.sec.android.app.music,False,1557194987268,1557276360736,False,20235
1557275870850,Paco,1557239538656,com.pacoapp.paco,False,1557194987268,1557276360737,False,433185
1557275870850,시계,1557276139138,com.sec.android.app.clockpackage,True,1557194987268,1557276139138,True,400793
1557275870850,다방,1557247481021,kr.co.station3.dabang,False,1557194987268,1557276360738,False,178455
1557275870850,Chrome,1557276602816,com.android.chrome,True,1557194987268,1557276602816,True,2052326
