timestamp,name,lastUpdateTime,packageName,isSystemApp,firstInstallTime,isUpdatedSystemApp
1557537309956,Filter Provider,1230735600000,com.samsung.android.provider.filterprovider,True,1230735600000,False
1557537309956,Automation Test,1230735600000,com.sec.android.app.DataCreate,True,1230735600000,False
1557537309956,LED 아이콘 편집,1230735600000,com.samsung.android.app.ledcoverdream,True,1230735600000,False
1557537309956,com.android.cts.priv.ctsshim,1230735600000,com.android.cts.priv.ctsshim,True,1230735600000,False
1557537309956,RootPA,1230735600000,com.gd.mobicore.pa,True,1230735600000,False
1557537309956,Galaxy Essentials 위젯,1230735600000,com.sec.android.widgetapp.samsungapps,True,1230735600000,False
1557537309956,com.samsung.android.smartswitchassistant,1230735600000,com.samsung.android.smartswitchassistant,True,1230735600000,False
1557537309956,NSDSWebApp,1230735600000,com.sec.vsim.ericssonnsds.webapp,True,1230735600000,False
1557537309956,SetupWizardLegalProvider,1230735600000,com.sec.android.app.setupwizardlegalprovider,True,1230735600000,False
1557537309956,YouTube,1556824773803,com.google.android.youtube,True,1230735600000,True
1557537309956,직방,1556911091737,com.chbreeze.jikbang4a,False,1551429718241,False
1557537309956,파인더,1230735600000,com.samsung.android.app.galaxyfinder,True,1230735600000,False
1557537309956,Samsung Location SDK,1230735600000,com.sec.location.nsflp2,True,1230735600000,False
1557537309956,Galaxy Themes,1552075278508,com.samsung.android.themestore,True,1230735600000,True
1557537309956,com.sec.android.app.chromecustomizations,1230735600000,com.sec.android.app.chromecustomizations,True,1230735600000,False
1557537309956,Always On Display,1556368541149,com.samsung.android.app.aodservice,True,1230735600000,True
1557537309956,Edge screen,1556143080179,com.samsung.android.app.cocktailbarservice,True,1230735600000,True
1557537309956,모서리 디스플레이 컷아웃,1230735600000,com.android.internal.display.cutout.emulation.corner,True,1230735600000,False
1557537309956,Android Services Library,1230735600000,com.google.android.ext.services,True,1230735600000,False
1557537309956,SuwScriptPlayer,1230735600000,com.sec.android.app.suwscriptplayer,True,1230735600000,False
1557537309956,더블 디스플레이 컷아웃,1230735600000,com.android.internal.display.cutout.emulation.double,True,1230735600000,False
1557537309956,다이얼러 저장소,1230735600000,com.android.providers.telephony,True,1230735600000,False
1557537309956,DRParser Mode,1230735600000,com.sec.android.app.parser,True,1230735600000,False
1557537309956,음성 서비스,1230735600000,com.samsung.svoice.sync,True,1230735600000,False
1557537309956,Google,1556652061184,com.google.android.googlequicksearchbox,True,1230735600000,True
1557537309956,캘린더,1554146442128,com.samsung.android.calendar,True,1230735600000,True
1557537309956,시간대 업데이터,1230735600000,com.samsung.android.timezone.updater,True,1230735600000,False
1557537309956,캘린더 저장공간,1230735600000,com.android.providers.calendar,True,1230735600000,False
1557537309956,삼성 계정,1230735600000,com.osp.app.signin,True,1230735600000,False
1557537309956,ABC Logger,1557201337228,kaist.iclab.abclogger,False,1557201337228,False
1557537309956,Puffin,1556220326093,com.cloudmosa.puffinFree,False,1549993162171,False
1557537309956,ClipboardSaveService,1230735600000,com.samsung.clipboardsaveservice,True,1230735600000,False
1557537309956,TetheringAutomation,1230735600000,com.sec.automation,True,1230735600000,False
1557537309956,도돌 키보드,1557343197339,com.fiberthemax.OpQ2keyboard,False,1540718257290,False
1557537309956,미디어 저장공간,1230735600000,com.android.providers.media,True,1230735600000,False
1557537309956,새 소식,1230735600000,com.samsung.android.app.social,True,1230735600000,False
1557537309956,Google One Time Init,1230735600000,com.google.android.onetimeinitializer,True,1230735600000,False
1557537309956,360° 포토 에디터,1230735600000,com.sec.android.mimage.gear360editor,True,1230735600000,False
1557537309956,Android Shared Library,1230735600000,com.google.android.ext.shared,True,1230735600000,False
1557537309956,보안정책 업데이트,1230735600000,com.samsung.android.spdclient,True,1230735600000,False
1557537309956,SNOW,1555528431919,com.campmobile.snow,False,1542452429062,False
1557537309956,com.android.wallpapercropper,1230735600000,com.android.wallpapercropper,True,1230735600000,False
1557537309956,com.samsung.android.wallpaper.res,1230735600000,com.samsung.android.wallpaper.res,True,1230735600000,False
1557537309956,Smart View,1230735600000,com.samsung.android.smartmirroring,True,1230735600000,False
1557537309956,SKMSAgentService,1230735600000,com.skms.android.agent,True,1230735600000,False
1557537309956,DeX community,1230735600000,com.sec.android.desktopcommunity,True,1230735600000,False
1557537309956,안전 지킴이,1230735600000,com.sec.android.app.safetyassurance,True,1230735600000,False
1557537309956,LGU_GPSnWPS,1230735600000,com.lguplus.lgugpsnwps,True,1230735600000,False
1557537309956,전화,1230735600000,com.samsung.android.incallui,True,1230735600000,False
1557537309956,퍼스널 홈,1230735600000,com.samsung.android.knox.containercore,True,1230735600000,False
1557537309956,키즈 홈 인스톨러,1230735600000,com.samsung.android.kidsinstaller,True,1230735600000,False
1557537309956,FactoryCamera,1230735600000,com.sec.factory.camera,True,1230735600000,False
1557537309956,com.sec.internal.vsim.VSimServiceApp,1230735600000,com.sec.vsimservice,True,1230735600000,False
1557537309956,USBSettings,1230735600000,com.sec.usbsettings,True,1230735600000,False
1557537309956,SmartThings,1230735600000,com.samsung.android.easysetup,True,1230735600000,False
1557537309956,파일,1230735600000,com.android.documentsui,True,1230735600000,False
1557537309956,고속버스 모바일,1556651852685,com.kscc.scxb.mbl,False,1556258062548,False
1557537309956,android.auto_generated_rro__,1230735600000,android.auto_generated_rro__,True,1230735600000,False
1557537309956,외부 저장소,1230735600000,com.android.externalstorage,True,1230735600000,False
1557537309956,EasyOneHand,1230735600000,com.sec.android.easyonehand,True,1230735600000,False
1557537309956,DeviceTest,1230735600000,com.sec.factory,True,1230735600000,False
1557537309956,StickerProvider,1230735600000,com.samsung.android.provider.stickerprovider,True,1230735600000,False
1557537309956,HTML 뷰어,1230735600000,com.android.htmlviewer,True,1230735600000,False
1557537309956,Naver V Panel,1551920003475,com.samsung.android.app.panel.naver.v,False,1514732582352,False
1557537309956,삼성 인터넷 패널,1230735600000,com.samsung.android.app.sbrowseredge,True,1230735600000,False
1557537309956,Companion Device Manager,1230735600000,com.android.companiondevicemanager,True,1230735600000,False
1557537309956,MmsService,1230735600000,com.android.mms.service,True,1230735600000,False
1557537309956,맞춤형 서비스,1230735600000,com.samsung.android.rubin.app,True,1230735600000,False
1557537309956,배경화면,1230735600000,com.sec.android.wallpapercropper2,True,1230735600000,False
1557537309956,마이 이모지 메이커,1230735600000,com.sec.android.app.camera.avatarauth,True,1230735600000,False
1557537309956,다운로드 관리자,1230735600000,com.android.providers.downloads,True,1230735600000,False
1557537309956,사전,1230735600000,com.diotek.sec.lookup.dictionary,True,1230735600000,False
1557537309956,LED Cover Service,1230735600000,com.sec.android.cover.ledcover,True,1230735600000,False
1557537309956,Smart Switch 에이전트,1230735600000,com.sec.android.easyMover.Agent,True,1230735600000,False
1557537309956,bootagent,1230735600000,com.samsung.ucs.agent.boot,True,1230735600000,False
1557537309956,설정메시지,1230735600000,com.wsomacp,True,1230735600000,False
1557537309956,com.samsung.faceservice,1230735600000,com.samsung.faceservice,True,1230735600000,False
1557537309956,음성 녹음,1555729071365,com.sec.android.app.voicenote,False,1541352616961,False
