timestamp,confidence,type
1557278467245,0.87,ON_BICYCLE
1557278467245,0.13,IN_VEHICLE
1557278481088,0.97,ON_BICYCLE
1557278481088,0.02,ON_FOOT
1557278481088,0.02,WALKING
1557278481088,0.01,UNKNOWN
1557278494942,0.96,ON_BICYCLE
1557278494942,0.02,ON_FOOT
1557278494942,0.02,WALKING
1557278494942,0.01,IN_VEHICLE
1557278494942,0.01,UNKNOWN
1557278508832,1.0,ON_BICYCLE
1557278523480,1.0,ON_BICYCLE
1557278537307,0.99,ON_BICYCLE
1557278537307,0.01,ON_FOOT
1557278537307,0.01,WALKING
1557278551115,0.83,ON_BICYCLE
1557278551115,0.07,STILL
1557278551115,0.05,ON_FOOT
1557278551115,0.05,WALKING
1557278551115,0.02,IN_VEHICLE
1557278551115,0.02,UNKNOWN
1557278566075,1.0,TILTING
1557278581035,0.4,IN_VEHICLE
1557278581035,0.19,STILL
1557278581035,0.1,ON_BICYCLE
1557278581035,0.1,UNKNOWN
1557278581035,0.08,ON_FOOT
1557278581035,0.08,WALKING
1557278581035,0.02,RUNNING
1557278594063,1.0,TILTING
1557278607091,0.48,ON_BICYCLE
1557278607091,0.21,UNKNOWN
1557278607091,0.09,ON_FOOT
1557278607091,0.09,WALKING
1557278607091,0.08,STILL
1557278607091,0.06,IN_VEHICLE
1557278607091,0.05,RUNNING
1557278621012,0.97,ON_BICYCLE
1557278621012,0.02,UNKNOWN
1557278621012,0.01,ON_FOOT
1557278621012,0.01,WALKING
1557278634856,1.0,ON_BICYCLE
1557278661104,0.73,ON_BICYCLE
1557278661104,0.27,IN_VEHICLE
1557278661104,0.0,UNKNOWN
1557278674964,0.82,ON_BICYCLE
1557278674964,0.17,IN_VEHICLE
1557278674964,0.01,UNKNOWN
1557278688806,0.92,ON_BICYCLE
1557278688806,0.07,ON_FOOT
1557278688806,0.07,WALKING
1557278688806,0.01,UNKNOWN
1557278703556,0.99,ON_BICYCLE
1557278703556,0.01,UNKNOWN
1557278717480,1.0,ON_BICYCLE
1557278731346,0.99,ON_BICYCLE
1557278731346,0.01,UNKNOWN
1557278745177,1.0,ON_BICYCLE
1557278759022,1.0,ON_BICYCLE
1557278772874,1.0,ON_BICYCLE
1557278786742,1.0,ON_BICYCLE
1557278800540,1.0,ON_BICYCLE
1557278814424,0.95,ON_BICYCLE
1557278814424,0.05,IN_VEHICLE
1557278828289,0.99,ON_BICYCLE
1557278828289,0.01,UNKNOWN
1557278842140,0.99,ON_BICYCLE
1557278842140,0.01,ON_FOOT
1557278842140,0.01,WALKING
1557278856004,1.0,ON_BICYCLE
1557278886141,0.6,ON_FOOT
1557278886141,0.6,WALKING
1557278886141,0.17,UNKNOWN
1557278886141,0.06,RUNNING
1557278886141,0.05,ON_BICYCLE
1557278886141,0.05,STILL
1557278886141,0.04,IN_VEHICLE
1557278888925,1.0,TILTING
1557278891709,0.84,ON_FOOT
1557278891709,0.84,WALKING
1557278891709,0.06,STILL
1557278891709,0.04,IN_VEHICLE
1557278891709,0.02,UNKNOWN
1557278891709,0.01,ON_BICYCLE
1557278908559,0.31,UNKNOWN
1557278908559,0.16,STILL
1557278908559,0.15,ON_FOOT
1557278908559,0.15,WALKING
1557278908559,0.12,IN_VEHICLE
1557278908559,0.08,ON_BICYCLE
1557278908559,0.08,RUNNING
1557278925636,0.4,UNKNOWN
1557278925636,0.1,IN_VEHICLE
1557278925636,0.1,ON_BICYCLE
1557278925636,0.1,ON_FOOT
1557278925636,0.1,STILL
1557278925636,0.1,WALKING
1557278925636,0.1,RUNNING
1557278946198,0.4,ON_FOOT
1557278946198,0.4,WALKING
1557278946198,0.25,UNKNOWN
1557278946198,0.08,IN_VEHICLE
1557278946198,0.08,STILL
1557278946198,0.06,ON_BICYCLE
1557278946198,0.06,RUNNING
1557278962806,0.21,STILL
1557278962806,0.21,UNKNOWN
1557278962806,0.17,IN_VEHICLE
1557278962806,0.17,ON_FOOT
1557278962806,0.17,WALKING
1557278962806,0.07,ON_BICYCLE
1557278962806,0.05,RUNNING
1557278967312,0.36,STILL
1557278967312,0.23,IN_VEHICLE
1557278967312,0.2,ON_FOOT
1557278967312,0.2,WALKING
1557278967312,0.04,ON_BICYCLE
1557278967312,0.03,UNKNOWN
1557278979354,0.91,ON_FOOT
1557278979354,0.91,WALKING
1557278979354,0.03,STILL
1557278979354,0.03,UNKNOWN
1557278979354,0.01,IN_VEHICLE
1557278979354,0.01,ON_BICYCLE
1557278979354,0.0,RUNNING
1557278983055,0.96,ON_FOOT
1557278983055,0.96,WALKING
1557278983055,0.03,UNKNOWN
1557278983055,0.01,STILL
1557278986628,0.94,ON_FOOT
1557278986628,0.94,WALKING
1557278986628,0.02,STILL
1557278986628,0.01,IN_VEHICLE
1557278986628,0.01,ON_BICYCLE
1557278986628,0.01,UNKNOWN
1557278991123,0.86,ON_FOOT
1557278991123,0.86,WALKING
1557278991123,0.07,STILL
1557278991123,0.03,UNKNOWN
1557278991123,0.02,IN_VEHICLE
1557278991123,0.01,ON_BICYCLE
1557278995656,1.0,TILTING
1557279000188,0.54,ON_FOOT
1557279000188,0.54,WALKING
1557279000188,0.21,UNKNOWN
1557279000188,0.05,IN_VEHICLE
1557279000188,0.05,ON_BICYCLE
1557279000188,0.05,STILL
1557279000188,0.05,RUNNING
1557279013641,1.0,TILTING
1557279027094,0.32,STILL
1557279027094,0.25,ON_BICYCLE
1557279027094,0.12,IN_VEHICLE
1557279027094,0.12,UNKNOWN
1557279027094,0.11,ON_FOOT
1557279027094,0.11,WALKING
1557279027094,0.03,RUNNING
1557279040989,0.57,STILL
1557279040989,0.14,IN_VEHICLE
1557279040989,0.11,ON_FOOT
1557279040989,0.11,WALKING
1557279040989,0.05,ON_BICYCLE
1557279040989,0.03,UNKNOWN
1557279054864,0.41,STILL
1557279054864,0.31,IN_VEHICLE
1557279054864,0.13,ON_FOOT
1557279054864,0.13,WALKING
1557279054864,0.02,ON_BICYCLE
1557279054864,0.02,UNKNOWN
1557279068725,1.0,STILL
1557279082580,0.61,STILL
1557279082580,0.26,IN_VEHICLE
1557279082580,0.05,ON_FOOT
1557279082580,0.05,WALKING
1557279082580,0.03,UNKNOWN
1557279082580,0.01,ON_BICYCLE
1557279096467,1.0,STILL
1557279110315,0.57,STILL
1557279110315,0.17,IN_VEHICLE
1557279110315,0.15,ON_FOOT
1557279110315,0.15,WALKING
1557279110315,0.02,ON_BICYCLE
1557279110315,0.02,UNKNOWN
1557279124188,0.81,STILL
1557279124188,0.1,IN_VEHICLE
1557279124188,0.06,ON_FOOT
1557279124188,0.06,WALKING
1557279124188,0.02,UNKNOWN
1557279138059,1.0,STILL
1557279151888,1.0,STILL
1557279165726,1.0,STILL
1557279179574,1.0,STILL
1557279193409,0.85,STILL
1557279193409,0.06,ON_FOOT
1557279193409,0.06,WALKING
1557279193409,0.05,IN_VEHICLE
1557279193409,0.01,UNKNOWN
1557279207233,1.0,STILL
1557279221047,0.7,STILL
1557279221047,0.17,IN_VEHICLE
1557279221047,0.06,ON_FOOT
1557279221047,0.06,WALKING
1557279221047,0.03,UNKNOWN
1557279221047,0.01,ON_BICYCLE
1557279234890,0.61,STILL
1557279234890,0.25,IN_VEHICLE
1557279234890,0.04,ON_FOOT
1557279234890,0.04,WALKING
1557279234890,0.02,UNKNOWN
1557279234890,0.01,ON_BICYCLE
1557279248820,1.0,STILL
1557279262647,1.0,STILL
1557279276497,0.86,STILL
1557279276497,0.05,ON_FOOT
1557279276497,0.05,WALKING
1557279276497,0.03,IN_VEHICLE
1557279276497,0.02,UNKNOWN
1557279276497,0.01,ON_BICYCLE
1557279291323,1.0,STILL
1557279302454,0.81,STILL
1557279302454,0.08,IN_VEHICLE
1557279302454,0.05,ON_FOOT
1557279302454,0.05,WALKING
1557279302454,0.02,UNKNOWN
1557279302454,0.01,ON_BICYCLE
1557279316374,1.0,STILL
1557279330236,1.0,STILL
1557279348583,0.47,STILL
1557279348583,0.21,UNKNOWN
1557279348583,0.11,ON_FOOT
1557279348583,0.11,WALKING
1557279348583,0.06,IN_VEHICLE
1557279348583,0.06,ON_BICYCLE
1557279348583,0.05,RUNNING
1557279362420,1.0,STILL
1557279376533,1.0,STILL
1557279390388,1.0,STILL
1557279404232,1.0,STILL
1557279418064,1.0,STILL
1557279431909,1.0,STILL
1557279445795,1.0,STILL
1557279459642,1.0,STILL
1557279473494,1.0,STILL
1557279487355,0.76,STILL
1557279487355,0.19,IN_VEHICLE
1557279487355,0.03,ON_FOOT
1557279487355,0.03,WALKING
1557279487355,0.02,UNKNOWN
1557279501184,1.0,STILL
1557279515022,1.0,STILL
1557279528845,1.0,STILL
1557279543499,1.0,STILL
1557279557365,1.0,STILL
1557280993452,1.0,TILTING
1557282429539,0.6,STILL
1557282429539,0.23,IN_VEHICLE
1557282429539,0.03,ON_FOOT
1557282429539,0.03,WALKING
1557282429539,0.02,UNKNOWN
1557282429539,0.01,ON_BICYCLE
1557282444161,1.0,TILTING
1557282458783,0.94,ON_FOOT
1557282458783,0.94,WALKING
1557282458783,0.02,STILL
1557282458783,0.01,IN_VEHICLE
1557282458783,0.01,ON_BICYCLE
1557282458783,0.01,UNKNOWN
1557282458783,0.0,RUNNING
1557282472084,1.0,TILTING
1557282485384,0.31,UNKNOWN
1557282485384,0.17,STILL
1557282485384,0.15,IN_VEHICLE
1557282485384,0.11,ON_FOOT
1557282485384,0.11,WALKING
1557282485384,0.08,ON_BICYCLE
1557282485384,0.08,RUNNING
1557282512823,0.31,UNKNOWN
1557282512823,0.2,STILL
1557282512823,0.13,IN_VEHICLE
1557282512823,0.12,ON_FOOT
1557282512823,0.12,WALKING
1557282512823,0.08,ON_BICYCLE
1557282512823,0.08,RUNNING
1557282535469,0.83,ON_FOOT
1557282535469,0.83,WALKING
1557282535469,0.05,STILL
1557282535469,0.04,IN_VEHICLE
1557282535469,0.02,ON_BICYCLE
1557282535469,0.02,UNKNOWN
1557282535469,0.01,RUNNING
1557282541779,1.0,TILTING
1557282548089,0.37,ON_FOOT
1557282548089,0.37,WALKING
1557282548089,0.27,UNKNOWN
1557282548089,0.09,RUNNING
1557282548089,0.07,IN_VEHICLE
1557282548089,0.07,ON_BICYCLE
1557282548089,0.07,STILL
1557282553777,1.0,TILTING
1557282559465,0.99,ON_FOOT
1557282559465,0.99,WALKING
1557282559465,0.01,UNKNOWN
1557282569613,0.98,ON_FOOT
1557282569613,0.98,WALKING
1557282569613,0.01,STILL
1557282569613,0.01,UNKNOWN
1557282583476,1.0,ON_FOOT
1557282583476,1.0,WALKING
1557282597328,0.99,ON_FOOT
1557282597328,0.99,WALKING
1557282597328,0.01,UNKNOWN
1557282611173,0.99,ON_FOOT
1557282611173,0.99,WALKING
1557282611173,0.01,UNKNOWN
1557282625075,1.0,ON_FOOT
1557282625075,1.0,WALKING
1557282638889,0.98,ON_FOOT
1557282638889,0.98,WALKING
1557282638889,0.01,STILL
1557282638889,0.01,UNKNOWN
1557282652727,0.99,ON_FOOT
1557282652727,0.99,WALKING
1557282652727,0.01,UNKNOWN
1557282668130,0.89,ON_FOOT
1557282668130,0.89,WALKING
1557282668130,0.04,ON_BICYCLE
1557282668130,0.04,STILL
1557282668130,0.01,IN_VEHICLE
1557282668130,0.01,UNKNOWN
1557282681722,0.53,ON_FOOT
1557282681722,0.53,WALKING
1557282681722,0.21,UNKNOWN
1557282681722,0.06,ON_BICYCLE
1557282681722,0.06,STILL
1557282681722,0.05,IN_VEHICLE
1557282681722,0.05,RUNNING
1557282693403,0.97,ON_FOOT
1557282693403,0.97,WALKING
1557282693403,0.02,UNKNOWN
1557282693403,0.01,STILL
1557282703526,0.97,ON_FOOT
1557282703526,0.97,WALKING
1557282703526,0.01,IN_VEHICLE
1557282703526,0.01,STILL
1557282703526,0.01,UNKNOWN
1557282717332,0.93,ON_FOOT
1557282717332,0.93,WALKING
1557282717332,0.03,UNKNOWN
1557282717332,0.02,STILL
1557282717332,0.01,IN_VEHICLE
1557282717332,0.01,RUNNING
1557282731010,0.97,ON_FOOT
1557282731010,0.97,WALKING
1557282731010,0.02,UNKNOWN
1557282731010,0.01,IN_VEHICLE
1557282753026,0.53,STILL
1557282753026,0.34,ON_FOOT
1557282753026,0.34,WALKING
1557282753026,0.04,ON_BICYCLE
1557282753026,0.03,IN_VEHICLE
1557282753026,0.02,UNKNOWN
1557282753026,0.02,RUNNING
1557282771374,0.35,STILL
1557282771374,0.21,UNKNOWN
1557282771374,0.2,ON_FOOT
1557282771374,0.2,WALKING
1557282771374,0.07,ON_BICYCLE
1557282771374,0.07,RUNNING
1557282771374,0.06,IN_VEHICLE
1557282794284,0.27,STILL
1557282794284,0.27,UNKNOWN
1557282794284,0.15,ON_FOOT
1557282794284,0.15,WALKING
1557282794284,0.09,IN_VEHICLE
1557282794284,0.08,ON_BICYCLE
1557282794284,0.07,RUNNING
1557282808146,0.71,STILL
1557282808146,0.23,ON_FOOT
1557282808146,0.23,WALKING
1557282808146,0.02,ON_BICYCLE
1557282808146,0.02,UNKNOWN
1557282808146,0.01,IN_VEHICLE
1557282821993,0.51,STILL
1557282821993,0.31,ON_FOOT
1557282821993,0.31,WALKING
1557282821993,0.06,ON_BICYCLE
1557282821993,0.05,IN_VEHICLE
1557282821993,0.03,RUNNING
1557282821993,0.02,UNKNOWN
1557282835852,0.54,STILL
1557282835852,0.24,ON_FOOT
1557282835852,0.24,WALKING
1557282835852,0.12,IN_VEHICLE
1557282835852,0.05,ON_BICYCLE
1557282835852,0.01,UNKNOWN
1557282835852,0.01,RUNNING
1557282858733,0.9,ON_FOOT
1557282858733,0.9,WALKING
1557282858733,0.03,IN_VEHICLE
1557282858733,0.03,STILL
1557282858733,0.02,UNKNOWN
1557282858733,0.01,ON_BICYCLE
1557282858733,0.0,RUNNING
1557282871761,1.0,TILTING
1557282884788,0.37,STILL
1557282884788,0.26,ON_FOOT
1557282884788,0.26,WALKING
1557282884788,0.13,IN_VEHICLE
1557282884788,0.12,UNKNOWN
1557282884788,0.04,ON_BICYCLE
1557282884788,0.03,RUNNING
1557282892878,0.34,STILL
1557282892878,0.22,UNKNOWN
1557282892878,0.13,ON_FOOT
1557282892878,0.13,WALKING
1557282892878,0.11,IN_VEHICLE
1557282892878,0.08,ON_BICYCLE
1557282892878,0.05,RUNNING
1557282906735,1.0,STILL
1557282920608,1.0,STILL
1557282934451,1.0,STILL
1557282948262,1.0,STILL
1557282962104,1.0,STILL
1557282975944,0.98,STILL
1557282975944,0.01,ON_BICYCLE
1557282975944,0.01,UNKNOWN
1557282989834,1.0,STILL
1557283003652,1.0,STILL
1557283017493,1.0,STILL
1557283031356,1.0,STILL
1557283045201,1.0,STILL
1557283059041,1.0,STILL
1557283072889,1.0,STILL
1557283086738,1.0,STILL
1557283100590,1.0,STILL
1557283114435,1.0,STILL
1557283128264,1.0,STILL
1557283142102,1.0,STILL
1557283156040,1.0,STILL
1557283169870,1.0,STILL
1557283183715,1.0,STILL
1557283197574,1.0,STILL
1557283211420,1.0,STILL
1557283225268,1.0,STILL
1557283239099,1.0,STILL
1557283252922,1.0,STILL
1557283266743,1.0,STILL
1557283280579,1.0,STILL
1557283294450,1.0,STILL
1557283308279,1.0,STILL
1557283323501,1.0,STILL
1557283337347,1.0,STILL
1557283351202,1.0,STILL
1557283365063,1.0,STILL
1557283378903,1.0,STILL
1557283392806,1.0,STILL
1557283541250,1.0,TILTING
1557283689693,0.27,UNKNOWN
1557283689693,0.23,STILL
1557283689693,0.15,ON_FOOT
1557283689693,0.15,WALKING
1557283689693,0.12,IN_VEHICLE
1557283689693,0.08,ON_BICYCLE
1557283689693,0.07,RUNNING
1557283708988,0.57,STILL
1557283708988,0.29,ON_FOOT
1557283708988,0.29,WALKING
1557283708988,0.04,IN_VEHICLE
1557283708988,0.04,ON_BICYCLE
1557283708988,0.03,RUNNING
1557283708988,0.01,UNKNOWN
1557283727339,0.26,STILL
1557283727339,0.21,ON_FOOT
1557283727339,0.21,UNKNOWN
1557283727339,0.21,WALKING
1557283727339,0.11,IN_VEHICLE
1557283727339,0.08,ON_BICYCLE
1557283727339,0.08,RUNNING
1557283750185,0.9,ON_FOOT
1557283750185,0.9,WALKING
1557283750185,0.04,RUNNING
1557283750185,0.02,STILL
1557283750185,0.02,UNKNOWN
1557283750185,0.01,IN_VEHICLE
1557283750185,0.0,ON_BICYCLE
1557283763925,0.96,ON_FOOT
1557283763925,0.96,WALKING
1557283763925,0.02,UNKNOWN
1557283763925,0.01,ON_BICYCLE
1557283763925,0.01,RUNNING
1557283773965,0.95,ON_FOOT
1557283773965,0.95,WALKING
1557283773965,0.04,RUNNING
1557283773965,0.01,UNKNOWN
1557283784042,0.96,ON_FOOT
1557283784042,0.96,WALKING
1557283784042,0.03,UNKNOWN
1557283784042,0.01,ON_BICYCLE
1557283794128,0.97,ON_FOOT
1557283794128,0.97,WALKING
1557283794128,0.01,ON_BICYCLE
1557283794128,0.01,STILL
1557283794128,0.01,UNKNOWN
1557283804180,0.99,ON_FOOT
1557283804180,0.99,WALKING
1557283804180,0.01,UNKNOWN
1557283814325,0.99,ON_FOOT
1557283814325,0.99,WALKING
1557283814325,0.01,UNKNOWN
1557283828120,1.0,ON_FOOT
1557283828120,1.0,WALKING
1557283841949,1.0,ON_FOOT
1557283841949,1.0,WALKING
1557283857331,0.99,ON_FOOT
1557283857331,0.99,WALKING
1557283857331,0.01,UNKNOWN
1557283871227,0.99,ON_FOOT
1557283871227,0.99,WALKING
1557283871227,0.01,UNKNOWN
1557283885073,0.99,ON_FOOT
1557283885073,0.99,WALKING
1557283885073,0.01,UNKNOWN
1557283898885,0.98,ON_FOOT
1557283898885,0.98,WALKING
1557283898885,0.01,IN_VEHICLE
1557283898885,0.01,UNKNOWN
1557283912733,0.94,ON_FOOT
1557283912733,0.94,WALKING
1557283912733,0.03,UNKNOWN
1557283912733,0.01,ON_BICYCLE
1557283912733,0.01,STILL
1557283912733,0.01,RUNNING
1557283938198,0.4,UNKNOWN
1557283938198,0.1,IN_VEHICLE
1557283938198,0.1,ON_BICYCLE
1557283938198,0.1,ON_FOOT
1557283938198,0.1,STILL
1557283938198,0.1,WALKING
1557283938198,0.1,RUNNING
1557283958353,0.83,STILL
1557283958353,0.12,ON_FOOT
1557283958353,0.12,WALKING
1557283958353,0.02,IN_VEHICLE
1557283958353,0.01,ON_BICYCLE
1557283958353,0.01,UNKNOWN
1557283981197,0.98,ON_FOOT
1557283981197,0.98,WALKING
1557283981197,0.01,STILL
1557283981197,0.01,UNKNOWN
1557283994659,0.91,ON_FOOT
1557283994659,0.91,WALKING
1557283994659,0.03,STILL
1557283994659,0.03,UNKNOWN
1557283994659,0.01,IN_VEHICLE
1557283994659,0.01,ON_BICYCLE
1557283994659,0.01,RUNNING
1557284008766,1.0,TILTING
1557284022872,0.34,STILL
1557284022872,0.25,UNKNOWN
1557284022872,0.1,IN_VEHICLE
1557284022872,0.08,ON_BICYCLE
1557284022872,0.08,ON_FOOT
1557284022872,0.08,WALKING
1557284022872,0.06,RUNNING
1557284036744,0.79,STILL
1557284036744,0.07,ON_FOOT
1557284036744,0.07,WALKING
1557284036744,0.05,IN_VEHICLE
1557284036744,0.04,ON_BICYCLE
1557284036744,0.01,UNKNOWN
1557284050593,0.4,STILL
1557284050593,0.19,ON_BICYCLE
1557284050593,0.18,IN_VEHICLE
1557284050593,0.13,ON_FOOT
1557284050593,0.13,WALKING
1557284050593,0.03,UNKNOWN
1557284064473,1.0,STILL
1557284078326,0.87,STILL
1557284078326,0.06,ON_FOOT
1557284078326,0.06,WALKING
1557284078326,0.03,IN_VEHICLE
1557284078326,0.02,ON_BICYCLE
1557284078326,0.02,UNKNOWN
1557284092176,1.0,STILL
1557284106022,1.0,STILL
1557284119854,0.67,STILL
1557284119854,0.15,IN_VEHICLE
1557284119854,0.06,ON_FOOT
1557284119854,0.06,WALKING
1557284119854,0.01,ON_BICYCLE
1557284119854,0.01,UNKNOWN
1557284133747,1.0,STILL
1557284152076,0.3,STILL
1557284152076,0.21,UNKNOWN
1557284152076,0.13,ON_BICYCLE
1557284152076,0.12,IN_VEHICLE
1557284152076,0.12,ON_FOOT
1557284152076,0.12,WALKING
1557284152076,0.05,RUNNING
1557284165938,0.97,STILL
1557284165938,0.03,IN_VEHICLE
1557284179799,1.0,STILL
1557284193656,1.0,STILL
1557284207529,0.81,STILL
1557284207529,0.06,IN_VEHICLE
1557284207529,0.06,ON_FOOT
1557284207529,0.06,WALKING
1557284207529,0.03,ON_BICYCLE
1557284207529,0.03,UNKNOWN
1557284221376,0.94,STILL
1557284221376,0.03,IN_VEHICLE
1557284221376,0.02,ON_FOOT
1557284221376,0.02,WALKING
1557284221376,0.01,UNKNOWN
1557284235264,0.78,STILL
1557284235264,0.13,ON_FOOT
1557284235264,0.13,WALKING
1557284235264,0.06,IN_VEHICLE
1557284235264,0.02,UNKNOWN
1557284235264,0.01,ON_BICYCLE
1557284249133,1.0,STILL
1557284262977,1.0,STILL
1557284276830,1.0,STILL
1557284290703,1.0,STILL
1557284304567,1.0,STILL
1557284318412,0.78,STILL
1557284318412,0.16,ON_FOOT
1557284318412,0.16,WALKING
1557284318412,0.02,IN_VEHICLE
1557284318412,0.02,UNKNOWN
1557284318412,0.01,ON_BICYCLE
1557284332247,0.6,STILL
1557284332247,0.17,ON_FOOT
1557284332247,0.17,WALKING
1557284332247,0.09,IN_VEHICLE
1557284332247,0.05,ON_BICYCLE
1557284332247,0.03,UNKNOWN
1557284346112,1.0,STILL
1557284359947,1.0,STILL
1557284391804,0.55,STILL
1557284391804,0.17,ON_BICYCLE
1557284391804,0.09,ON_FOOT
1557284391804,0.09,UNKNOWN
1557284391804,0.09,WALKING
1557284391804,0.05,IN_VEHICLE
1557284391804,0.02,RUNNING
1557284405642,1.0,STILL
1557284419485,1.0,STILL
1557284433364,1.0,STILL
1557284451708,0.22,STILL
1557284451708,0.21,UNKNOWN
1557284451708,0.18,ON_FOOT
1557284451708,0.18,WALKING
1557284451708,0.15,IN_VEHICLE
1557284451708,0.09,ON_BICYCLE
1557284451708,0.05,RUNNING
1557284465597,0.83,STILL
1557284465597,0.08,ON_FOOT
1557284465597,0.08,WALKING
1557284465597,0.04,IN_VEHICLE
1557284465597,0.03,UNKNOWN
1557284465597,0.02,ON_BICYCLE
1557284479448,1.0,STILL
1557284493289,1.0,STILL
1557284507143,1.0,STILL
1557284520987,1.0,STILL
1557297000090,1.0,STILL
1557297355875,1.0,TILTING
1557310190762,0.33,STILL
1557310190762,0.27,UNKNOWN
1557310190762,0.09,IN_VEHICLE
1557310190762,0.07,ON_BICYCLE
1557310190762,0.07,ON_FOOT
1557310190762,0.07,WALKING
1557310190762,0.07,RUNNING
1557310207400,0.27,UNKNOWN
1557310207400,0.22,STILL
1557310207400,0.15,ON_FOOT
1557310207400,0.15,WALKING
1557310207400,0.14,IN_VEHICLE
1557310207400,0.08,ON_BICYCLE
1557310207400,0.07,RUNNING
1557310230217,0.88,STILL
1557310230217,0.06,IN_VEHICLE
1557310230217,0.02,ON_FOOT
1557310230217,0.02,WALKING
1557310230217,0.01,ON_BICYCLE
1557310230217,0.01,UNKNOWN
1557310244612,1.0,STILL
1557310258440,1.0,STILL
1557310272248,1.0,STILL
1557310286098,1.0,STILL
1557310299943,1.0,STILL
1557310313819,1.0,STILL
1557310327671,1.0,STILL
1557310341514,1.0,STILL
1557310355363,1.0,STILL
1557310369207,1.0,STILL
1557310383477,1.0,STILL
1557310397323,1.0,STILL
1557310411175,1.0,STILL
1557310425012,1.0,STILL
1557310438851,0.93,STILL
1557310438851,0.04,ON_FOOT
1557310438851,0.04,WALKING
1557310438851,0.01,IN_VEHICLE
1557310438851,0.01,ON_BICYCLE
1557310438851,0.01,UNKNOWN
1557310452737,1.0,STILL
1557310466591,1.0,STILL
1557310480453,1.0,STILL
1557310494289,1.0,STILL
1557310508142,1.0,STILL
1557310522029,1.0,STILL
1557310535944,1.0,STILL
1557310549783,1.0,STILL
1557310563608,1.0,STILL
1557310577445,1.0,STILL
1557310591316,1.0,STILL
1557310622243,0.55,ON_FOOT
1557310622243,0.55,WALKING
1557310622243,0.17,UNKNOWN
1557310622243,0.07,STILL
1557310622243,0.06,ON_BICYCLE
1557310622243,0.05,IN_VEHICLE
1557310622243,0.05,RUNNING
1557310625836,0.95,ON_FOOT
1557310625836,0.95,WALKING
1557310625836,0.02,STILL
1557310625836,0.02,UNKNOWN
1557310625836,0.01,ON_BICYCLE
1557310629803,1.0,TILTING
1557310633770,0.49,ON_FOOT
1557310633770,0.49,WALKING
1557310633770,0.21,UNKNOWN
1557310633770,0.08,RUNNING
1557310633770,0.06,IN_VEHICLE
1557310633770,0.06,ON_BICYCLE
1557310633770,0.06,STILL
1557310643710,1.0,TILTING
1557310653650,0.77,STILL
1557310653650,0.15,ON_FOOT
1557310653650,0.15,WALKING
1557310653650,0.03,IN_VEHICLE
1557310653650,0.02,ON_BICYCLE
1557310653650,0.02,UNKNOWN
1557310653650,0.0,RUNNING
1557310667531,1.0,STILL
1557310681393,0.58,STILL
1557310681393,0.34,ON_FOOT
1557310681393,0.34,WALKING
1557310681393,0.04,UNKNOWN
1557310681393,0.02,IN_VEHICLE
1557310681393,0.01,ON_BICYCLE
1557310699765,0.27,STILL
1557310699765,0.23,ON_FOOT
1557310699765,0.23,WALKING
1557310699765,0.22,UNKNOWN
1557310699765,0.09,IN_VEHICLE
1557310699765,0.09,ON_BICYCLE
1557310699765,0.06,RUNNING
1557310726967,0.62,ON_FOOT
1557310726967,0.56,WALKING
1557310726967,0.13,ON_BICYCLE
1557310726967,0.13,RUNNING
1557310726967,0.11,UNKNOWN
1557310726967,0.03,IN_VEHICLE
1557310726967,0.03,STILL
1557310737549,0.94,ON_FOOT
1557310737549,0.94,WALKING
1557310737549,0.03,RUNNING
1557310737549,0.02,UNKNOWN
1557310737549,0.01,IN_VEHICLE
1557310751169,0.48,ON_FOOT
1557310751169,0.48,WALKING
1557310751169,0.21,UNKNOWN
1557310751169,0.12,RUNNING
1557310751169,0.06,IN_VEHICLE
1557310751169,0.05,ON_BICYCLE
1557310751169,0.05,STILL
1557310775838,0.94,ON_FOOT
1557310775838,0.82,WALKING
1557310775838,0.19,RUNNING
1557310788258,0.97,ON_FOOT
1557310788258,0.97,WALKING
1557310788258,0.02,RUNNING
1557310788258,0.01,UNKNOWN
1557310803493,0.98,ON_FOOT
1557310803493,0.98,WALKING
1557310803493,0.01,UNKNOWN
1557310803493,0.01,RUNNING
1557310817912,1.0,ON_FOOT
1557310817912,1.0,WALKING
1557310831725,0.99,ON_FOOT
1557310831725,0.99,WALKING
1557310831725,0.01,UNKNOWN
1557310845572,0.96,ON_FOOT
1557310845572,0.96,WALKING
1557310845572,0.03,UNKNOWN
1557310845572,0.01,STILL
1557310859394,0.95,ON_FOOT
1557310859394,0.95,WALKING
1557310859394,0.03,RUNNING
1557310859394,0.01,ON_BICYCLE
1557310859394,0.01,UNKNOWN
1557310888854,0.89,ON_FOOT
1557310888854,0.62,WALKING
1557310888854,0.34,RUNNING
1557310888854,0.02,ON_BICYCLE
1557310888854,0.01,UNKNOWN
1557310902863,0.84,ON_FOOT
1557310902863,0.84,WALKING
1557310902863,0.06,RUNNING
1557310902863,0.04,ON_BICYCLE
1557310902863,0.03,STILL
1557310902863,0.02,UNKNOWN
1557310902863,0.01,IN_VEHICLE
1557310913022,0.99,ON_FOOT
1557310913022,0.99,WALKING
1557310913022,0.01,UNKNOWN
1557310923138,0.98,ON_FOOT
1557310923138,0.98,WALKING
1557310923138,0.01,UNKNOWN
1557310923138,0.01,RUNNING
1557310936947,0.98,ON_FOOT
1557310936947,0.98,WALKING
1557310936947,0.01,UNKNOWN
1557310936947,0.01,RUNNING
